code,name,roe,net_profit,np_margin,gp_margin
sh.600153,sh.600153,1.1426,6.909319298200001,0.49300000000000005,4.2319
sz.000750,sz.000750,1.1315,2.7307280057999996,27.960600000000003,0.0
sz.002797,sz.002797,1.1280999999999999,2.1440399275999997,25.3074,0.0
sz.000501,sz.000501,1.1244,1.233696264,6.9762,47.301300000000005
sh.600765,sh.600765,1.1078,2.9109707351,11.855400000000001,31.695099999999996
sz.000768,sz.000768,1.1007,2.4622562623,3.5164,8.7559
sh.600141,sh.600141,1.0915,3.3544179529,4.5015,13.6701
sh.601228,sh.601228,1.0887,2.9742133283,9.870800000000001,24.2718
sh.600335,sh.600335,1.0836999999999999,1.3157972862,1.9097,10.4514
sh.600019,sh.600019,1.0734000000000001,25.1657089083,3.2657,6.622
sh.601633,sh.601633,1.0718,9.454583058099999,2.0959,18.451999999999998
sh.600161,sh.600161,1.0668,1.7909325865999999,15.6865,34.591100000000004
sz.301039,sz.301039,1.0667,1.6571630734,3.5678,15.026100000000001
sh.600507,sh.600507,1.0571000000000002,1.0845556359,2.7117,8.415799999999999
sh.601198,sh.601198,1.0536999999999999,3.5328912088999997,38.6933,0.0
sz.002758,sz.002758,1.0477999999999998,1.2262919096,0.947,4.0789
sh.601618,sh.601618,1.0431,19.736,2.1405,8.6008
sh.688009,sh.688009,1.0405,6.1596176826999995,9.5282,27.424599999999998
sz.000507,sz.000507,1.0379,1.0309338848,9.7094,26.1691
sz.000035,sz.000035,1.0227,1.2106686684999999,10.4183,36.586200000000005
sz.002812,sz.002812,1.0199,2.9547972883,7.5615000000000006,28.0919
sh.603019,sh.603019,1.0174,1.9195798315000001,5.9998000000000005,26.5575
sh.600273,sh.600273,1.0162,1.0352657792,3.9242,10.889
sh.600584,sh.600584,1.0107,2.7888151487,3.0408999999999997,14.5484
sz.000738,sz.000738,1.0104,1.2792266546,9.4825,23.8577
sh.600104,sh.600104,1.0098,43.451334398,3.1368,12.8279
sh.600420,sh.600420,0.9994,1.9213935379,9.307699999999999,30.1986
sz.300244,sz.300244,0.9927,1.0421598789,4.6381,29.4732
sz.000065,sz.000065,0.991,1.2040148759,5.1199,17.1802
sh.601212,sh.601212,0.9863999999999999,4.578048698,2.3379,10.1947
sh.600256,sh.600256,0.9722,2.0227999666,2.9491,17.763399999999997
sz.002252,sz.002252,0.9721000000000001,3.1583377134,20.9232,37.5424
sh.600742,sh.600742,0.9661,1.2480043298999999,3.1937,10.7045
sh.603077,sh.603077,0.9649,1.722846168,12.414200000000001,24.3651
sh.600918,sh.600918,0.9467,5.5673984144,17.921100000000003,0.0
sz.002312,sz.002312,0.9387,1.0295874972,3.5904,12.244399999999999
sz.002673,sz.002673,0.9379000000000001,2.8912654042000003,20.2984,0.0
sh.601456,sh.601456,0.9374,5.0005673861,26.9381,0.0
sh.688065,sh.688065,0.9317000000000001,1.6437372534,18.7957,36.04
sz.300842,sz.300842,0.9119999999999999,1.4499203705,2.2079,11.174900000000001
sz.000400,sz.000400,0.9093,1.265647315,5.3229,19.0118
sz.302132,sz.302132,0.9042,1.8069416918999999,3.0389,9.706299999999999
sh.601921,sh.601921,0.9020999999999999,1.3087153712000001,5.3416,21.667
sz.000719,sz.000719,0.9020999999999999,1.2065302303,6.4314,34.618700000000004
sh.601880,sh.601880,0.8862,4.210443046,16.159399999999998,29.2716
sh.600120,sh.600120,0.8756999999999999,1.6424094179,67.9818,64.4575
sz.002145,sz.002145,0.8606,1.0452075765,4.7913,13.1109
sh.601399,sh.601399,0.8548999999999999,1.3494194743,3.7624999999999997,12.4552
sh.600754,sh.600754,0.8523,1.5080887177000002,4.8326,33.449600000000004
sz.300413,sz.300413,0.8495,1.9942554766999998,6.465400000000001,23.3116
sh.603833,sh.603833,0.8212,1.5584204199,5.8735,35.0711
sz.002601,sz.002601,0.8179000000000001,2.1017941903999997,2.938,14.748800000000001
sh.600266,sh.600266,0.7997000000000001,1.4341050162,1.8369,17.4104
sh.600004,sh.600004,0.7946,1.8501537229,9.3585,20.201900000000002
sh.600663,sh.600663,0.7916,2.4371407595,10.9445,42.2211
sh.600339,sh.600339,0.7852,2.1241129756,1.2593,9.0028
sz.002060,sz.002060,0.7741,1.2457535978,0.8924,7.860499999999999
sh.601512,sh.601512,0.7725,1.6631944269,32.285399999999996,43.7438
sh.601236,sh.601236,0.7714000000000001,1.9486492177,43.925599999999996,0.0
sh.688082,sh.688082,0.7693,1.0421898442,7.0588,45.638
sz.000591,sz.000591,0.7664,1.8421594815,17.3602,42.9097
sh.600585,sh.600585,0.76,14.41897764,8.448799999999999,21.2583
sh.600208,sh.600208,0.7568,2.974068698,174.2845,12.9867
sh.600755,sh.600755,0.7528,2.7564669027999997,0.3172,3.8150999999999997
sh.600623,sh.600623,0.7474,1.6923814707,1.4626000000000001,8.3999
sz.000156,sz.000156,0.7446999999999999,1.1196684071,5.556500000000001,29.5897
sz.000778,sz.000778,0.7439,2.1364940584,2.1632,6.3755999999999995
sh.600873,sh.600873,0.7198,1.1792096407,1.9701,9.528699999999999
sh.600820,sh.600820,0.6986,2.8552096093,3.6006000000000005,15.4815
sh.600760,sh.600760,0.697,1.6532167744,6.3301,10.5808
sh.601727,sh.601727,0.6943,6.45336,2.6675999999999997,18.3567
sh.600390,sh.600390,0.673,3.5157047504000003,118.2019,6.0806
sh.600839,sh.600839,0.6396999999999999,2.8301415224,1.0376,8.4223
sz.001213,sz.001213,0.6348999999999999,1.2182065567,5.2503,8.776100000000001
sz.000498,sz.000498,0.6316,2.7584842125,3.108,12.4775
sh.600777,sh.600777,0.6302,1.4274754763,9.4079,30.4726
sh.600373,sh.600373,0.6093000000000001,1.0404288677,7.3932,36.3834
sz.000937,sz.000937,0.5798,1.8258875646000001,5.138,29.5114
sh.600635,sh.600635,0.5718,1.0524661377,5.055400000000001,14.179
sz.000709,sz.000709,0.5438000000000001,3.9155902179,1.2510000000000001,9.5638
sh.600248,sh.600248,0.536,1.677906156,0.8103000000000001,11.0919
sz.002396,sz.002396,0.5321,1.0464672869,2.6804,31.9208
sh.600787,sh.600787,0.525,1.0627024783,0.5956,2.8888000000000003
sh.600655,sh.600655,0.5234,1.8926462447999999,1.9616000000000002,17.98
sh.601155,sh.601155,0.5047,2.79260614,3.8164999999999996,38.028600000000004
sh.600848,sh.600848,0.5011,1.3372815302,9.506499999999999,47.4653
sh.601666,sh.601666,0.4829,1.7269764064,2.7247,15.1925
sh.600048,sh.600048,0.47450000000000003,11.911875724200002,2.6048,13.497
sh.600372,sh.600372,0.47450000000000003,2.3001309547999997,4.9549,25.9635
sh.600515,sh.600515,0.4704,1.4436176991999998,8.2829,32.0043
sz.300207,sz.300207,0.46430000000000005,1.6100774780000002,0.9991,17.9599
sz.000625,sz.000625,0.4536,2.1951675838,0.6712,14.0758
sz.000537,sz.000537,0.4477,1.3272027234000001,11.274199999999999,36.9309
sz.000039,sz.000039,0.4132,4.12222,1.262,11.541
sz.000800,sz.000800,0.3751,1.1553392058,0.6153,5.2869
sh.601360,sh.601360,0.373,1.05655,5.254099999999999,70.7011
sz.000932,sz.000932,0.3545,3.6809626333999996,1.2578,5.8228
sz.000959,sz.000959,0.3461,1.5455426265999999,0.6163,4.6411
sz.300347,sz.300347,0.2342,3.3008364562,18.323,26.6389
sz.000009,sz.000009,0.1743,2.6231287135,4.5049,25.001800000000003
sz.001979,sz.001979,0.0401,2.0584706023,0.8697999999999999,10.1941
